Device Time, 0-100kph Time(s),100,011c obd standards vehicle conforms to,120,140,160,900,0901 vin message count,902,903,904,905,906,907,908,909,090A,090B,920,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Oil Temperature(°C),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),O2 Bank 1 Sensor 4 Voltage(V),Odometer(from ECU)(miles),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%),pids supported 01-20,service 09 pids supported
23:45.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,23.52941132,-,713.5,-,-,-,-,-,0.78125,10.15625,-,-,54,4.49616988,181.2480011,8.69579887,11.49956608,-,512,24.56440544,0,1.002352,0.085,-,-,0,13.72549057,-,9.11333847,10.97269917,25.74389267,-10.20382977,-,12.89999962,-,-,-
23:46.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,23.52941132,-,713.5,-,-,-,-,-,0.78125,10.15625,-,-,54,4.49616988,181.2480011,8.69579887,11.49956608,-,512,24.56440544,0,1.002352,0.085,-,-,0,13.72549057,-,9.11333847,10.97269917,25.74389267,-10.20382977,-,12.89999962,-,-,-
23:47.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,0,1.002352,0.085,-,-,0,13.72549057,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.89999962,-,-,-
23:48.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.53410435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,0,1.002352,0.69499999,-,-,0,16.47058868,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.80000019,-,-,-
23:49.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,-0.203125,0.94183999,0.69499999,-,-,0,16.47058868,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.80000019,-,-,-
23:50.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,-0.203125,0.94183999,0.69499999,-,-,0,16.47058868,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.80000019,-,-,-
23:51.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,-0.203125,0.94183999,0.69499999,-,-,0,16.47058868,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.80000019,-,-,-
23:52.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,704.75,-,-,-,-,-,0.78125,5.46875,-,-,54,4.49616988,0,8.69547176,11.49999905,-,0,24.56348038,-0.203125,0.94183999,0.69499999,-,-,0,16.47058868,-,9.11170673,10.97466373,25.73928452,-10.20382977,-,12.80000019,-,-,-
23:53.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,24.70588303,-,1083.25,-,-,-,-,-,0.78125,5.46875,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,-0.203125,0.94183999,0.69499999,-,-,0,16.47058868,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:54.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.65668011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,-0.203125,0.94183999,0.69499999,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:55.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,0.1484375,1.07921195,0.045,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:56.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,0.1484375,1.07921195,0.045,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:57.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,0.1484375,1.07921195,0.045,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:58.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,87,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,0.1484375,1.07921195,0.045,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
23:59.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,20.3921566,-,1083.25,-,-,-,-,-,0.78125,0,-,-,54,3.77098119,0,8.69514561,11.50043106,-,0,24.56255722,0.1484375,1.07921195,0.045,-,-,4.34959834,15.29411793,-,9.11008167,10.97662163,25.73469353,-10.92901897,-,12.80000019,-,-,-
24:00.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,0.1484375,1.07921195,0.045,-,-,0,15.29411793,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.80000019,-,-,-
24:01.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.64857388,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,0.1484375,1.07921195,0.14,-,-,0,15.68627453,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.89999962,-,-,-
24:02.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,-0.5703125,0.86351597,0.14,-,-,0,15.68627453,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.89999962,-,-,-
24:03.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,-0.5703125,0.86351597,0.14,-,-,0,15.68627453,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.89999962,-,-,-
24:04.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,-0.5703125,0.86351597,0.14,-,-,0,15.68627453,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.89999962,-,-,-
24:05.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,86,-,23.52941132,-,703,-,-,-,-,-,0.78125,9.375,-,-,54,4.35113214,181.2480011,8.6958313,11.49952412,-,512,24.56449509,-0.5703125,0.86351597,0.14,-,-,0,15.68627453,-,9.11177826,10.9745779,25.73948479,-10.34886742,-,12.89999962,-,-,-
24:06.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,23.52941132,-,1378.75,-,-,-,-,-,0.78125,9.375,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,-0.5703125,0.86351597,0.14,-,-,6.21371192,15.68627453,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.89999962,-,-,-
24:07.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,12.52098179,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,19.2156868,-,1378.75,-,-,-,-,-,0.78125,12.5,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,-0.5703125,0.86351597,0.06,-,-,6.21371192,15.29411793,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.89999962,-,-,-
24:08.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,19.2156868,-,1378.75,-,-,-,-,-,0.78125,12.5,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,0.2265625,1.12044799,0.06,-,-,6.21371192,15.29411793,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.80000019,-,-,-
24:09.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,19.2156868,-,1378.75,-,-,-,-,-,0.78125,12.5,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,0.2265625,1.12044799,0.06,-,-,6.21371192,15.29411793,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.80000019,-,-,-
24:10.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,19.2156868,-,1378.75,-,-,-,-,-,0.78125,12.5,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,0.2265625,1.12044799,0.06,-,-,6.21371192,15.29411793,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.80000019,-,-,-
24:11.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,85,-,19.2156868,-,1378.75,-,-,-,-,-,0.78125,12.5,-,-,54,3.91601893,0,8.69550514,11.49995613,-,0,24.56357384,0.2265625,1.12044799,0.06,-,-,6.21371192,15.29411793,-,9.11016464,10.97652149,25.73493004,-10.78398132,-,12.80000019,-,-,-
24:12.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,19.2156868,-,734.75,-,-,-,-,-,0.78125,12.5,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,0.2265625,1.12044799,0.06,-,-,6.21371192,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:13.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,16.2464962,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,0.2265625,1.12044799,0.06,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:14.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,-0.34765625,0.90890002,0.48500001,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:15.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,-0.34765625,0.90890002,0.48500001,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:16.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,-0.34765625,0.90890002,0.48500001,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:17.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,-0.34765625,0.90890002,0.48500001,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:18.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,23.13725471,-,734.75,-,-,-,-,-,0.78125,15.625,-,-,54,4.35113214,181.2480011,8.69618988,11.49905014,-,512,24.56550789,-0.34765625,0.90890002,0.48500001,-,-,0.62137119,15.29411793,-,9.11184978,10.97449207,25.73968887,-10.34886742,-,12.80000019,-,-,-
24:19.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,15.625,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,-0.34765625,0.90890002,0.48500001,-,-,0,15.29411793,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.80000019,-,-,-
24:20.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,13.17905045,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,-0.34765625,0.90890002,0.41499999,-,-,0,14.11764717,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.89999962,-,-,-
24:21.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.89999962,-,-,-
24:22.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.89999962,-,-,-
24:23.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.89999962,-,-,-
24:24.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,694.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.78624535,181.2480011,8.69687366,11.4981451,-,512,24.56744003,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11352444,10.97247505,25.74442101,-9.91375446,-,12.89999962,-,-,-
24:25.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.89999962,-,-,-
24:26.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.81360626,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,0.04296875,1.02162802,0.41499999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.89999962,-,-,-
24:27.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,-0.0078125,0.99747199,0.69999999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.80000019,-,-,-
24:28.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,-0.0078125,0.99747199,0.69999999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.80000019,-,-,-
24:29.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,-0.0078125,0.99747199,0.69999999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.80000019,-,-,-
24:30.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,-0.0078125,0.99747199,0.69999999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.80000019,-,-,-
24:31.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,25.09803963,-,691.5,-,-,-,-,-,0.78125,0.78125,-,-,54,4.64120762,0,8.69654846,11.49857616,-,0,24.56652069,-0.0078125,0.99747199,0.69999999,-,-,0,14.11764717,-,9.11192894,10.97439575,25.73991394,-10.05879211,-,12.80000019,-,-,-
24:32.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,22.74509811,-,881.25,-,-,-,-,-,0.78125,5.46875,-,-,54,4.64120762,0,8.69622326,11.49900627,-,0,24.56560135,-0.0078125,0.99747199,0.69999999,-,-,4.34959834,14.11764717,-,9.11034012,10.97631073,25.73542404,-10.05879211,-,12.80000019,-,-,-
24:33.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,14.46334362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,22.74509811,-,881.25,-,-,-,-,-,0.78125,5.46875,-,-,54,4.64120762,0,8.69622326,11.49900627,-,0,24.56560135,-0.0078125,0.99747199,0.77999997,-,-,4.34959834,14.11764717,-,9.11034012,10.97631073,25.73542404,-10.05879211,-,12.80000019,-,-,-
24:34.5,-,3191777280,6,2147487744,-,4294967296,0,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,15.39737606,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127.4865494,-,0,-,-,84,-,22.74509811,-,881.25,-,-,-,-,-,0.78125,5.46875,-,-,54,4.64120762,0,8.69622326,11.49900627,-,0,24.56560135,0.11328125,1.06188798,0.77999997,-,-,4.34959834,14.11764717,-,9.11034012,10.97631073,25.73542404,-10.05879211,-,12.80000019,-,-,-
