Device Time, 0-100kph Time(s),0100,0120,0140,0160,0901 vin message count,0902,0903,0904,0905,0906,0907,0908,0909,090A,090B,Absolute Throttle Position B(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Alcohol Fuel Percentage(%),Ambient air temp(°C),Barometric pressure (from vehicle)(psi),Boost Pressure Commanded A(psi),Boost Pressure Commanded B(psi),Boost Pressure Sensor A(psi),Boost Pressure Sensor B(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)(£/m),Cost per mile/km (Trip)(£/m),CO₂ in g/km (Average)(g/km),Distance to empty (Estimated)(miles),Distance travelled with MIL/CEL lit(miles),EGR Commanded(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Sensor4 Voltage(V),Odometer(from ECU)(miles),pids supported 01-20,service 09 pids supported,Torque(Nm),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
23-Jan-2022 19:45:26.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72364807,-,37.28227234,33.33333206,79,72.15686035,1915,-,-,17881.703125,-,-,-,22,20.59535789,49.5,-,-,152,48,-,5.89535809,12.60000038,61
23-Jan-2022 19:45:28.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72364807,-,37.28227234,33.33333206,79,72.15686035,1915,-,-,17881.703125,-,-,-,22,20.59535789,49.5,-,-,152,48,-,5.89535809,12.60000038,61
23-Jan-2022 19:45:30.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72447205,-,37.28227234,33.33333206,80,75.29412079,1692,-,-,17881.703125,-,-,-,22,15.37400055,21.79999924,-,-,152,48,-,0.67400074,12.60000038,58
23-Jan-2022 19:45:32.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72447205,-,37.28227234,34.11764908,80,75.29412079,1692,-,-,15459.57226562,-,-,-,22,15.37400055,21.79999924,-,-,152,48,-,0.67400074,12.60000038,58
23-Jan-2022 19:45:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72447205,-,37.28227234,34.11764908,80,75.29412079,1692,-,-,15459.57226562,-,-,-,22,15.37400055,21.79999924,-,-,152,48,-,0.67400074,12.60000038,58
23-Jan-2022 19:45:36.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72447205,-,37.28227234,34.11764908,80,75.29412079,1692,-,-,15459.57226562,-,-,-,22,15.37400055,21.79999924,-,-,152,48,-,0.67400074,12.60000038,58
23-Jan-2022 19:45:38.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.72447205,-,37.28227234,34.11764908,79,75.29412079,1692,-,-,15459.57226562,-,-,-,22,15.37400055,21.79999924,-,-,152,48,-,0.67400074,12.60000038,58
23-Jan-2022 19:45:40.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.08230591,-,37.28227234,38.03921509,79,0,1650,-,-,6853.03320312,-,-,-,21,14.79384899,12.13000011,-,-,152,48,-,0.09384918,12.69999981,51
23-Jan-2022 19:45:42.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.08230591,-,37.28227234,38.03921509,79,0,1650,-,-,6853.03320312,-,-,-,21,14.79384899,12.13000011,-,-,152,48,-,0.09384918,12.69999981,51
23-Jan-2022 19:45:44.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.08230591,-,37.28227234,38.03921509,79,0,1650,-,-,6853.03320312,-,-,-,21,14.79384899,12.13000011,-,-,152,48,-,0.09384918,12.69999981,51
23-Jan-2022 19:45:46.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.08230591,-,37.28227234,38.03921509,79,0,1650,-,-,6853.03320312,-,-,-,21,14.79384899,12.13000011,-,-,152,48,-,0.09384918,12.69999981,51
23-Jan-2022 19:45:48.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.73246765,-,37.28227234,38.03921509,79,0,1650,-,-,6853.03320312,-,-,-,21,14.93888664,9.38000011,-,-,152,48,-,0.23888683,12.69999981,45
23-Jan-2022 19:45:50.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.73246765,-,37.28227234,37.25490189,79,0,845,-,-,7776.92333984,-,-,-,20,14.93888664,9.38000011,-,-,152,48,-,0.23888683,12.80000019,45
23-Jan-2022 19:45:52.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.73246765,-,37.28227234,37.25490189,79,0,845,-,-,7776.92333984,-,-,-,20,14.93888664,9.38000011,-,-,152,48,-,0.23888683,12.80000019,45
23-Jan-2022 19:45:54.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.73246765,-,37.28227234,37.25490189,79,0,845,-,-,7776.92333984,-,-,-,20,14.93888664,9.38000011,-,-,152,48,-,0.23888683,12.80000019,45
23-Jan-2022 19:45:56.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.73246765,-,37.28227234,37.25490189,79,0,845,-,-,7776.92333984,-,-,-,20,14.93888664,9.38000011,-,-,152,48,-,0.23888683,12.80000019,45
23-Jan-2022 19:45:58.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.40786743,-,37.28227234,37.25490189,79,0,1590,-,-,7776.92333984,-,-,-,20,15.8091135,16.79999924,-,-,152,48,-,1.10911369,12.80000019,54
23-Jan-2022 19:46:00.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.40786743,-,37.28227234,36.47058868,79,40,1590,-,-,10072.87109375,-,-,-,20,15.8091135,16.79999924,-,-,152,48,-,1.10911369,12.80000019,54
23-Jan-2022 19:46:02.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.40786743,-,37.28227234,36.47058868,79,40,1590,-,-,10072.87109375,-,-,-,20,15.8091135,16.79999924,-,-,152,48,-,1.10911369,12.80000019,54
23-Jan-2022 19:46:04.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.40786743,-,37.28227234,36.47058868,79,40,1590,-,-,10072.87109375,-,-,-,20,15.8091135,16.79999924,-,-,152,48,-,1.10911369,12.80000019,54
23-Jan-2022 19:46:06.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.40786743,-,37.28227234,36.47058868,79,40,1590,-,-,10072.87109375,-,-,-,20,15.8091135,16.79999924,-,-,152,48,-,1.10911369,12.80000019,54
23-Jan-2022 19:46:08.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.49215698,-,37.28227234,36.47058868,79,70.58823395,1613,-,-,10072.87109375,-,-,-,20,18.70986748,39.68999863,-,-,152,48,-,4.00986767,12.80000019,63
23-Jan-2022 19:46:10.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.49215698,-,37.28227234,24.31372643,79,70.58823395,1613,-,-,16160.10449219,-,-,-,21,18.70986748,39.68999863,-,-,152,48,-,4.00986767,12.69999981,63
23-Jan-2022 19:46:12.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.49215698,-,37.28227234,24.31372643,79,70.58823395,1613,-,-,16160.10449219,-,-,-,21,18.70986748,39.68999863,-,-,152,48,-,4.00986767,12.69999981,63
23-Jan-2022 19:46:14.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.49215698,-,37.28227234,24.31372643,79,70.58823395,1613,-,-,16160.10449219,-,-,-,21,18.70986748,39.68999863,-,-,152,48,-,4.00986767,12.69999981,63
23-Jan-2022 19:46:16.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.49215698,-,37.28227234,24.31372643,79,70.58823395,1613,-,-,16160.10449219,-,-,-,21,18.70986748,39.68999863,-,-,152,48,-,4.00986767,12.69999981,63
23-Jan-2022 19:46:18.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.41290283,-,37.28227234,26.27450943,79,71.76470947,1454,-,-,16160.10449219,-,-,-,22,16.82437706,23.54999924,-,-,152,48,-,2.12437725,12.80000019,61
23-Jan-2022 19:46:20.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.41290283,-,37.28227234,26.27450943,79,71.76470947,1454,-,-,14885.22265625,-,-,-,22,16.82437706,23.54999924,-,-,152,48,-,2.12437725,12.80000019,61
23-Jan-2022 19:46:22.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.41290283,-,37.28227234,26.27450943,79,71.76470947,1454,-,-,14885.22265625,-,-,-,22,16.82437706,23.54999924,-,-,152,48,-,2.12437725,12.80000019,61
23-Jan-2022 19:46:24.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.41290283,-,37.28227234,26.27450943,79,71.76470947,1454,-,-,14885.22265625,-,-,-,22,16.82437706,23.54999924,-,-,152,48,-,2.12437725,12.80000019,61
23-Jan-2022 19:46:26.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.41290283,-,37.28227234,26.27450943,80,71.76470947,1454,-,-,14885.22265625,-,-,-,22,18.70986748,23.54999924,-,-,152,48,-,4.00986767,12.80000019,61
23-Jan-2022 19:46:28.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.44918823,-,37.28227234,37.25490189,80,68.23529816,1759,-,-,15809.11328125,-,-,-,24,18.70986748,36.52000046,-,-,152,48,-,4.00986767,12.80000019,68
23-Jan-2022 19:46:30.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.44918823,-,37.28227234,37.25490189,80,68.23529816,1759,-,-,15809.11328125,-,-,-,24,18.70986748,36.52000046,-,-,152,48,-,4.00986767,12.80000019,68
23-Jan-2022 19:46:32.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.44918823,-,37.28227234,37.25490189,80,68.23529816,1759,-,-,15809.11328125,-,-,-,24,18.70986748,36.52000046,-,-,152,48,-,4.00986767,12.80000019,68
23-Jan-2022 19:46:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.44918823,-,37.28227234,37.25490189,80,68.23529816,1759,-,-,15809.11328125,-,-,-,24,18.70986748,36.52000046,-,-,152,48,-,4.00986767,12.80000019,68
23-Jan-2022 19:46:36.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.44918823,-,37.28227234,37.25490189,79,68.23529816,1759,-,-,15809.11328125,-,-,-,24,15.2289629,36.52000046,-,-,152,48,-,0.52896309,12.80000019,68
23-Jan-2022 19:46:38.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.07806396,-,37.28227234,35.68627548,79,81.96078491,1753,-,-,13706.06640625,-,-,-,24,15.2289629,18.90999985,-,-,152,48,-,0.52896309,12.69999981,63
23-Jan-2022 19:46:40.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.07806396,-,37.28227234,35.68627548,79,81.96078491,1753,-,-,13706.06640625,-,-,-,24,15.2289629,18.90999985,-,-,152,48,-,0.52896309,12.69999981,63
23-Jan-2022 19:46:42.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.07806396,-,37.28227234,35.68627548,79,81.96078491,1753,-,-,13706.06640625,-,-,-,24,15.2289629,18.90999985,-,-,152,48,-,0.52896309,12.69999981,63
23-Jan-2022 19:46:44.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.07806396,-,37.28227234,35.68627548,79,81.96078491,1753,-,-,13706.06640625,-,-,-,24,15.2289629,18.90999985,-,-,152,48,-,0.52896309,12.69999981,63
23-Jan-2022 19:46:46.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.22637939,-,37.28227234,35.68627548,79,81.96078491,871,-,-,13706.06640625,-,-,-,24,14.93888664,7.25,-,-,152,48,-,0.23888683,12.69999981,52
23-Jan-2022 19:46:48.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.22637939,-,37.28227234,38.4313736,79,0,871,-,-,6853.03320312,-,-,-,22,14.93888664,7.25,-,-,152,48,-,0.23888683,12.60000038,52
23-Jan-2022 19:46:50.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.22637939,-,37.28227234,38.4313736,79,0,871,-,-,6853.03320312,-,-,-,22,14.93888664,7.25,-,-,152,48,-,0.23888683,12.60000038,52
23-Jan-2022 19:46:52.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.22637939,-,37.28227234,38.4313736,79,0,871,-,-,6853.03320312,-,-,-,22,14.93888664,7.25,-,-,152,48,-,0.23888683,12.60000038,52
23-Jan-2022 19:46:54.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.22637939,-,37.28227234,38.4313736,79,0,871,-,-,6853.03320312,-,-,-,22,14.93888664,7.25,-,-,152,48,-,0.23888683,12.60000038,52
23-Jan-2022 19:46:56.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.95889282,-,37.28227234,31.37254906,79,82.74510193,1091,-,-,6853.03320312,-,-,-,22,14.93888664,16.15999985,-,-,152,48,-,0.23888683,12.69999981,60
23-Jan-2022 19:46:58.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.95889282,-,37.28227234,31.37254906,79,82.74510193,1091,-,-,13514.61621094,-,-,-,22,14.93888664,16.15999985,-,-,152,48,-,0.23888683,12.69999981,60
23-Jan-2022 19:47:00.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.95889282,-,37.28227234,31.37254906,79,82.74510193,1091,-,-,13514.61621094,-,-,-,22,14.93888664,16.15999985,-,-,152,48,-,0.23888683,12.69999981,60
23-Jan-2022 19:47:02.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.95889282,-,37.28227234,31.37254906,79,82.74510193,1091,-,-,13514.61621094,-,-,-,22,14.93888664,16.15999985,-,-,152,48,-,0.23888683,12.69999981,60
23-Jan-2022 19:47:04.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,141.95889282,-,37.28227234,31.37254906,79,82.74510193,1091,-,-,13514.61621094,-,-,-,22,14.79384899,16.15999985,-,-,152,48,-,0.09384918,12.69999981,60
23-Jan-2022 19:47:06.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.02064514,-,37.28227234,34.90196228,79,12.54901981,1573,-,-,12812.63378906,-,-,-,21,14.79384899,13.72000027,-,-,152,48,-,0.09384918,12.69999981,59
23-Jan-2022 19:47:08.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.02064514,-,37.28227234,34.90196228,79,12.54901981,1573,-,-,12812.63378906,-,-,-,21,14.79384899,13.72000027,-,-,152,48,-,0.09384918,12.69999981,59
23-Jan-2022 19:47:10.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.02064514,-,37.28227234,34.90196228,79,12.54901981,1573,-,-,12812.63378906,-,-,-,21,14.79384899,13.72000027,-,-,152,48,-,0.09384918,12.69999981,59
23-Jan-2022 19:47:12.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.02064514,-,37.28227234,34.90196228,79,12.54901981,1573,-,-,12812.63378906,-,-,-,21,14.79384899,13.72000027,-,-,152,48,-,0.09384918,12.69999981,59
23-Jan-2022 19:47:14.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.370224,-,37.28227234,34.90196228,79,12.54901981,1809,-,-,12812.63378906,-,-,-,21,16.38926506,22.52000046,-,-,152,48,-,1.68926525,12.69999981,59
23-Jan-2022 19:47:16.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.370224,-,37.28227234,43.52941132,79,65.88235474,1809,-,-,7298.29882812,-,-,-,22,16.38926506,22.52000046,-,-,152,48,-,1.68926525,12.69999981,59
23-Jan-2022 19:47:18.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.370224,-,37.28227234,43.52941132,79,65.88235474,1809,-,-,7298.29882812,-,-,-,22,16.38926506,22.52000046,-,-,152,48,-,1.68926525,12.69999981,59
23-Jan-2022 19:47:20.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.370224,-,37.28227234,43.52941132,79,65.88235474,1809,-,-,7298.29882812,-,-,-,22,16.38926506,22.52000046,-,-,152,48,-,1.68926525,12.69999981,59
23-Jan-2022 19:47:22.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.370224,-,37.28227234,43.52941132,79,65.88235474,1809,-,-,7298.29882812,-,-,-,22,16.38926506,22.52000046,-,-,152,48,-,1.68926525,12.69999981,59
23-Jan-2022 19:47:24.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.17958069,-,37.28227234,43.52941132,80,65.88235474,1600,-,-,7298.29882812,-,-,-,22,14.93888664,14.05000019,-,-,152,48,-,0.23888683,12.69999981,53
23-Jan-2022 19:47:26.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.17958069,-,37.28227234,38.4313736,80,81.5686264,1600,-,-,7745.01513672,-,-,-,22,14.93888664,14.05000019,-,-,152,48,-,0.23888683,12.69999981,53
23-Jan-2022 19:47:28.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.17958069,-,37.28227234,38.4313736,80,81.5686264,1600,-,-,7745.01513672,-,-,-,22,14.93888664,14.05000019,-,-,152,48,-,0.23888683,12.69999981,53
23-Jan-2022 19:47:30.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.17958069,-,37.28227234,38.4313736,80,81.5686264,1600,-,-,7745.01513672,-,-,-,22,14.93888664,14.05000019,-,-,152,48,-,0.23888683,12.69999981,53
23-Jan-2022 19:47:32.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.17958069,-,37.28227234,38.4313736,80,81.5686264,1600,-,-,7745.01513672,-,-,-,22,14.93888664,14.05000019,-,-,152,48,-,0.23888683,12.69999981,53
23-Jan-2022 19:47:34.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.75706482,-,37.28227234,38.4313736,80,63.52941132,1329,-,-,7745.01513672,-,-,-,21,14.79384899,10.22000027,-,-,152,48,-,0.09384918,12.69999981,47
23-Jan-2022 19:47:36.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.75706482,-,37.28227234,36.07843018,80,63.52941132,1329,-,-,6310.59179688,-,-,-,21,14.79384899,10.22000027,-,-,152,48,-,0.09384918,12.69999981,47
23-Jan-2022 19:47:38.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.75706482,-,37.28227234,36.07843018,80,63.52941132,1329,-,-,6310.59179688,-,-,-,21,14.79384899,10.22000027,-,-,152,48,-,0.09384918,12.69999981,47
23-Jan-2022 19:47:40.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.75706482,-,37.28227234,36.07843018,80,63.52941132,1329,-,-,6310.59179688,-,-,-,21,14.79384899,10.22000027,-,-,152,48,-,0.09384918,12.69999981,47
23-Jan-2022 19:47:42.497,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.75706482,-,37.28227234,36.07843018,79,63.52941132,1329,-,-,6310.59179688,-,-,-,21,14.79384899,10.22000027,-,-,152,48,-,0.09384918,12.69999981,47
23-Jan-2022 19:47:44.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.12890625,-,37.28227234,35.68627548,79,0,1270,-,-,6821.125,-,-,-,20,14.79384899,10.07999992,-,-,152,48,-,0.09384918,12.69999981,44
23-Jan-2022 19:47:46.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.12890625,-,37.28227234,35.68627548,79,0,1270,-,-,6821.125,-,-,-,20,14.79384899,10.07999992,-,-,152,48,-,0.09384918,12.69999981,44
23-Jan-2022 19:47:48.494,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.12890625,-,37.28227234,35.68627548,79,0,1270,-,-,6821.125,-,-,-,20,14.79384899,10.07999992,-,-,152,48,-,0.09384918,12.69999981,44
23-Jan-2022 19:47:50.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,142.12890625,-,37.28227234,35.68627548,79,0,1270,-,-,6821.125,-,-,-,20,14.79384899,10.07999992,-,-,152,48,-,0.09384918,12.69999981,44
23-Jan-2022 19:47:52.495,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.93455505,-,37.28227234,35.68627548,79,0,1270,-,-,6821.125,-,-,-,20,14.93888664,15,-,-,152,48,-,0.23888683,12.69999981,46
23-Jan-2022 19:47:54.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.93455505,-,37.28227234,35.68627548,79,85.88235474,1274,-,-,10805.31152344,-,-,-,20,14.93888664,15,-,-,152,48,-,0.23888683,12.69999981,46
23-Jan-2022 19:47:56.493,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.93455505,-,37.28227234,35.68627548,79,85.88235474,1274,-,-,10805.31152344,-,-,-,20,14.93888664,15,-,-,152,48,-,0.23888683,12.69999981,46
23-Jan-2022 19:47:58.492,-,152,160,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,140.93455505,-,37.28227234,35.68627548,79,85.88235474,1274,-,-,10805.31152344,-,-,-,20,14.93888664,15,-,-,152,48,-,0.23888683,12.69999981,46
